2011-04-15	12:00	188	LIGHT CRUDE OIL	201105	201106
2011-04-15	12:00	89	HEATING OIL #2 	201105	201106
2011-04-15	12:00	191	NATURAL GAS    	201105	201106
2011-04-15	12:00	134	LONDON GAS OIL 	201105	201106
2011-04-20	12:00	16	SILVER         	201105	201107
2011-04-20	12:00	272	CAC 40 INDEX   	201104	201106
2011-04-27	12:00	8	COPPER H-GRADE 	201105	201107
2011-05-12	12:00	173	SHORT STERLING 	201109	201112
2011-05-17	12:00	224	GASOLINE RBOB  	201106	201107
2011-05-18	12:00	188	LIGHT CRUDE OIL	201106	201107
2011-05-18	12:00	89	HEATING OIL #2 	201106	201107
2011-05-18	12:00	191	NATURAL GAS    	201106	201107
2011-05-18	12:00	134	LONDON GAS OIL 	201106	201107
2011-05-20	12:00	2	LIVE CATTLE    	201106	201108
2011-05-20	12:00	185	EUROSWISS      	201109	201112
2011-05-25	12:00	174	LONG GILT      	201106	201109
2011-05-26	12:00	44	TREASURY BOND  	201106	201109
2011-05-26	12:00	150	10 YEAR T-NOTE 	201106	201109
2011-05-26	12:00	251	5 YEAR T-NOTE  	201106	201109
2011-05-26	12:00	252	2 YEAR T-NOTE  	201106	201109
2011-05-26	12:00	4	LIVE HOGS      	201106	201107
2011-05-31	12:00	4	LIVE HOGS      	201107	201108
2011-06-06	12:00	183	EURO BUND      	201106	201109
2011-06-07	12:00	30	GOLD           	201106	201108
2011-06-07	12:00	152	EURO SCHATZ    	201106	201109
2011-06-07	12:00	153	EURO BOBL      	201106	201109
2011-06-07	12:00	270	DAX INDEX      	201106	201109
2011-06-07	12:00	272	CAC 40 INDEX   	201106	201107
2011-06-07	12:00	277	TOPIX          	201106	201109
2011-06-07	12:00	247	NIKKEI         	201106	201109
2011-06-07	12:00	249	EUROYEN        	201109	201112
2011-06-07	12:00	70	BANK BILLS     	201109	201112
2011-06-07	12:00	73	JAP. 10Y BOND  	201106	201109
2011-06-08	12:00	3	COCOA          	201107	201109
2011-06-10	12:00	27	LUMBER         	201107	201109
2011-06-10	12:00	10	COFFEE         	201107	201109
2011-06-10	12:00	20	SUGAR #11      	201107	201110
2011-06-10	12:00	263	US DOLLAR INDEX	201106	201109
2011-06-10	12:00	68	SPRING WHEAT   	201107	201109
2011-06-10	12:00	26	BRITISH POUND  	201106	201109
2011-06-10	12:00	62	EURO FX        	201106	201109
2011-06-10	12:00	63	MEXICAN PESO   	201106	201109
2011-06-10	12:00	64	CANADIAN DOLLAR	201106	201109
2011-06-10	12:00	65	JAPANESE YEN   	201106	201109
2011-06-10	12:00	66	AUSTRALIAN DLR 	201106	201109
2011-06-10	12:00	50	ROBUSTA COFFEE 	201107	201109
2011-06-10	12:00	71	AUSSIE 3Y BOND 	201106	201109
2011-06-10	12:00	72	AUSSIE 10Y BOND	201106	201109
2011-06-13	12:00	145	RUSSEL E-MINI  	201106	201109
2011-06-13	12:00	146	DOW JONES MINI 	201106	201109
2011-06-13	12:00	147	NASDAQ E-MINI  	201106	201109
2011-06-13	12:00	148	S&P 500 INDEX  	201106	201109
2011-06-13	12:00	149	S&P 500 E-MINI 	201106	201109
2011-06-13	12:00	154	EURO STOXX 50  	201106	201109
2011-06-14	12:00	7	COTTON #2      	201107	201112
2011-06-14	12:00	209	FTSE 100       	201106	201109
2011-06-17	12:00	188	LIGHT CRUDE OIL	201107	201108
2011-06-17	12:00	224	GASOLINE RBOB  	201107	201108
2011-06-20	12:00	12	ORANGE JUICE   	201107	201109
2011-06-20	12:00	9	CORN           	201107	201109
2011-06-20	12:00	17	SOYBEANS       	201107	201111
2011-06-20	12:00	21	WHEAT          	201107	201109
2011-06-20	12:00	22	KANSAS C. WHEAT	201107	201109
2011-06-20	12:00	134	LONDON GAS OIL 	201107	201108
2011-06-21	12:00	9	CORN           	201109	201112
2011-06-21	12:00	19	SOYBEAN OIL    	201107	201108
2011-06-22	12:00	19	SOYBEAN OIL    	201108	201109
2011-06-22	12:00	89	HEATING OIL #2 	201107	201108
2011-06-22	12:00	272	CAC 40 INDEX   	201107	201109
2011-06-23	12:00	18	SOYBEAN MEAL   	201107	201112
2011-06-23	12:00	19	SOYBEAN OIL    	201109	201112
2011-06-24	12:00	191	NATURAL GAS    	201107	201108
2011-06-28	12:00	8	COPPER H-GRADE 	201107	201109
2011-06-28	12:00	16	SILVER         	201107	201109
2011-07-18	12:00	2	LIVE CATTLE    	201108	201110
2011-07-18	12:00	4	LIVE HOGS      	201108	201110
2011-07-18	12:00	188	LIGHT CRUDE OIL	201108	201109
2011-07-18	12:00	134	LONDON GAS OIL 	201108	201109
2011-07-19	12:00	224	GASOLINE RBOB  	201108	201109
2011-07-20	12:00	89	HEATING OIL #2 	201108	201109
2011-07-22	12:00	191	NATURAL GAS    	201108	201109
2011-08-04	12:00	68	SPRING WHEAT   	201109	201112
2011-08-08	12:00	3	COCOA          	201109	201112
2100-01-01	12:00	2	LIVE CATTLE    	201110	210010
2100-01-01	12:00	4	LIVE HOGS      	201110	210010
2100-01-01	12:00	27	LUMBER         	201109	210009
2100-01-01	12:00	145	RUSSEL E-MINI  	201109	210009
2100-01-01	12:00	146	DOW JONES MINI 	201109	210009
2100-01-01	12:00	147	NASDAQ E-MINI  	201109	210009
2100-01-01	12:00	148	S&P 500 INDEX  	201109	210009
2100-01-01	12:00	149	S&P 500 E-MINI 	201109	210009
2100-01-01	12:00	154	EURO STOXX 50  	201109	210009
2100-01-01	12:00	10	COFFEE         	201109	210009
2100-01-01	12:00	20	SUGAR #11      	201110	210010
2100-01-01	12:00	3	COCOA          	201112	210012
2100-01-01	12:00	12	ORANGE JUICE   	201109	210009
2100-01-01	12:00	7	COTTON #2      	201112	210012
2100-01-01	12:00	263	US DOLLAR INDEX	201109	210009
2100-01-01	12:00	8	COPPER H-GRADE 	201109	210009
2100-01-01	12:00	16	SILVER         	201109	210009
2100-01-01	12:00	30	GOLD           	201108	210008
2100-01-01	12:00	9	CORN           	201112	210012
2100-01-01	12:00	17	SOYBEANS       	201111	210011
2100-01-01	12:00	18	SOYBEAN MEAL   	201112	210012
2100-01-01	12:00	19	SOYBEAN OIL    	201112	210012
2100-01-01	12:00	21	WHEAT          	201109	210009
2100-01-01	12:00	44	TREASURY BOND  	201109	210009
2100-01-01	12:00	150	10 YEAR T-NOTE 	201109	210009
2100-01-01	12:00	251	5 YEAR T-NOTE  	201109	210009
2100-01-01	12:00	252	2 YEAR T-NOTE  	201109	210009
2011-08-10	12:00	22	KANSAS C. WHEAT	201109	201112
2100-01-01	12:00	68	SPRING WHEAT   	201112	210012
2100-01-01	12:00	25	SWISS FRANC    	201109	210009
2100-01-01	12:00	26	BRITISH POUND  	201109	210009
2100-01-01	12:00	62	EURO FX        	201109	210009
2100-01-01	12:00	63	MEXICAN PESO   	201109	210009
2100-01-01	12:00	64	CANADIAN DOLLAR	201109	210009
2100-01-01	12:00	65	JAPANESE YEN   	201109	210009
2100-01-01	12:00	66	AUSTRALIAN DLR 	201109	210009
2100-01-01	12:00	141	EURODOLLAR     	201112	210012
2100-01-01	12:00	188	LIGHT CRUDE OIL	201109	210009
2100-01-01	12:00	89	HEATING OIL #2 	201109	210009
2100-01-01	12:00	224	GASOLINE RBOB  	201109	210009
2100-01-01	12:00	191	NATURAL GAS    	201109	210009
2100-01-01	12:00	134	LONDON GAS OIL 	201109	210009
2100-01-01	12:00	152	EURO SCHATZ    	201109	210009
2100-01-01	12:00	153	EURO BOBL      	201109	210009
2100-01-01	12:00	183	EURO BUND      	201109	210009
2100-01-01	12:00	50	ROBUSTA COFFEE 	201109	210009
2100-01-01	12:00	173	SHORT STERLING 	201112	210012
2100-01-01	12:00	174	LONG GILT      	201109	210009
2100-01-01	12:00	178	EURIBOR        	201112	210012
2100-01-01	12:00	185	EUROSWISS      	201112	210012
2100-01-01	12:00	209	FTSE 100       	201109	210009
2100-01-01	12:00	270	DAX INDEX      	201109	210009
2100-01-01	12:00	272	CAC 40 INDEX   	201109	210009
2100-01-01	12:00	277	TOPIX          	201109	210009
2100-01-01	12:00	247	NIKKEI         	201109	210009
2100-01-01	12:00	249	EUROYEN        	201112	210012
2100-01-01	12:00	70	BANK BILLS     	201112	210012
2100-01-01	12:00	71	AUSSIE 3Y BOND 	201109	210009
2100-01-01	12:00	72	AUSSIE 10Y BOND	201109	210009
2100-01-01	12:00	73	JAP. 10Y BOND  	201109	210009
