Trade	MktID	MarketName	TradableMnth	Weight	Slpg	Open	Close	CtCnt	Settle	BB	RIC	Tm1	Tm2	EnEndAdj	ExOT	ExPeriod	RebBegin	RebEnd	BBExch	IBRoot	IBExch	OpenReg	URic	UIB	UR2NIntra	UPatrev2d	UEm	ProdWithAsian	Note
Y	3546	Stoxx 600 Banks@EUX	[001001001001]	1	0.03%	08:00	22:00	8	17:30	BJA Index	FSTB	08:10	08:10	20	Vwap	10	08:20	09:20	EUX	SX7P	DTB		Y	Y	N	N	N	N	
